price_date,city_code,region_code,P91,P95,P98,DSL
2024-09-13,HAM,WKO,2.459,2.624,2.765,1.774
2024-09-13,HAW,TKI,2.575,2.758,2.93,1.895
2024-09-13,HOK,WTC,2.665,2.853,2.993,1.967
2024-09-13,HST,HKB,2.525,2.715,2.868,1.86
2024-09-13,HVN,HKB,2.536,2.717,2.89,1.867
2024-09-13,INV,STL,2.555,2.684,2.864,1.846
2024-09-13,KAI,NTL,2.637,2.817,3.012,1.988
2024-09-13,KAI2,CAN,2.568,2.749,2.939,1.919
2024-09-13,KKE,NTL,2.608,2.793,2.977,1.953
2024-09-13,LHT,WGN,2.447,2.636,2.814,1.782
2024-09-13,LVN,MWT,2.516,2.701,2.859,1.86
2024-09-13,MAS,WGN,2.523,2.685,2.881,1.851
2024-09-13,MET,CAN,2.593,2.771,2.942,1.922
2024-09-13,MOT,TAS,2.615,2.781,2.937,1.885
2024-09-13,NEL,NSN,2.572,2.745,2.906,1.894
2024-09-13,NPL,TKI,2.529,2.686,2.868,1.836
2024-09-13,NPR,HKB,2.504,2.7,2.865,1.825
2024-09-13,OAM,OTA,2.529,2.713,2.889,1.868
2024-09-13,OHK,MWT,2.577,2.757,2.951,1.955
2024-09-13,PAR,WGN,2.493,2.681,2.856,1.815
2024-09-13,PIC,MBH,2.584,2.789,2.958,1.917
2024-09-13,PMR,MWT,2.441,2.656,2.824,1.807
2024-09-13,PRA,WGN,2.474,2.648,2.832,1.786
2024-09-13,PUK,AUK,2.492,2.647,2.811,1.79
2024-09-13,QNS,OTA,2.626,2.818,2.986,1.939
2024-09-13,RAN,CAN,2.503,2.668,2.855,1.842
2024-09-13,REN,MBH,2.61,2.8,2.992,1.948
2024-09-13,RFT,WTC,2.722,2.911,3.062,2.033
2024-09-13,RIC,TAS,2.578,2.714,2.913,1.852
2024-09-13,ROT,BOP,2.573,2.707,2.899,1.887
2024-09-13,STK,NSN,2.562,2.746,2.915,1.901
2024-09-13,STR,TKI,2.591,2.772,2.945,1.921
2024-09-13,TAK,TAS,2.668,2.811,3.003,1.951
2024-09-13,TAN,STL,2.648,2.823,2.989,1.963
2024-09-13,TEA,WKO,2.512,2.684,2.841,1.836
2024-09-13,TGA,BOP,2.506,2.67,2.829,1.842
2024-09-13,THA,WKO,2.539,2.697,2.86,1.858
2024-09-13,TIM,CAN,2.524,2.706,2.888,1.85
2024-09-13,TMR,MWT,2.559,2.772,2.926,1.91
2024-09-13,TOK,WKO,2.544,2.697,2.883,1.865
2024-09-13,TOL,GIS,2.744,2.922,3.086,2.047
2024-09-13,TPO,WKO,2.573,2.738,2.896,1.904
2024-09-13,TPU,BOP,2.57,2.736,2.882,1.887
2024-09-13,UHT,WGN,2.482,2.645,2.823,1.792
2024-09-13,WAI,HKB,2.606,2.786,2.948,1.917
2024-09-13,WAN,OTA,2.609,2.781,2.964,1.936
2024-09-13,WHA,MWT,2.51,2.682,2.848,1.865
2024-09-13,WHE,AUK,2.629,2.782,2.959,1.939
2024-09-13,WHG,NTL,2.518,2.697,2.893,1.869
2024-09-13,WHK,BOP,2.579,2.748,2.908,1.897
2024-09-13,WLG,WGN,2.446,2.629,2.794,1.764
2024-09-13,WPT,WTC,2.69,2.877,3.033,2.004
2024-09-20,AKC,AUK,2.416,2.559,2.757,1.709
2024-09-20,ALE,OTA,2.553,2.704,2.862,1.871
2024-09-20,AMK,AUK,2.386,2.551,2.749,1.72
2024-09-20,ANS,AUK,2.409,2.569,2.74,1.721
2024-09-20,ASH,CAN,2.485,2.629,2.831,1.797
2024-09-20,BLE,MBH,2.565,2.747,2.873,1.873
2024-09-20,BLU,STL,2.568,2.751,2.906,1.877
2024-09-20,CAM,WKO,2.492,2.644,2.842,1.802
2024-09-20,CHC,CAN,2.428,2.595,2.767,1.746
2024-09-20,CRO,OTA,2.534,2.688,2.839,1.863
2024-09-20,DAR,NTL,2.602,2.783,2.975,1.91
2024-09-20,DUN,OTA,2.479,2.625,2.791,1.799
2024-09-20,FLD,MWT,2.498,2.683,2.845,1.798
2024-09-20,GBI,AUK,2.825,2.985,3.169,2.132
2024-09-20,GOR,STL,2.52,2.708,2.877,1.85
2024-09-20,GRY,WTC,2.612,2.777,2.941,1.932
2024-09-20,GSB,GIS,2.6,2.77,2.935,1.91
2024-09-20,HAM,WKO,2.444,2.611,2.772,1.745
2024-09-20,HAW,TKI,2.555,2.745,2.906,1.868
2024-09-20,HOK,WTC,2.637,2.802,2.976,1.947
2024-09-20,HST,HKB,2.508,2.684,2.841,1.82
2024-09-20,HVN,HKB,2.515,2.695,2.87,1.832
2024-09-20,INV,STL,2.504,2.666,2.853,1.806
2024-09-20,KAI,NTL,2.605,2.789,2.989,1.955
2024-09-20,KAI2,CAN,2.545,2.735,2.88,1.842
2024-09-20,KKE,NTL,2.587,2.778,2.963,1.895
2024-09-20,LHT,WGN,2.453,2.59,2.762,1.749
2024-09-20,LVN,MWT,2.484,2.676,2.823,1.797
2024-09-20,MAS,WGN,2.51,2.633,2.861,1.826
2024-09-20,MET,CAN,2.552,2.741,2.904,1.891
2024-09-20,MOT,TAS,2.589,2.715,2.916,1.881
2024-09-20,NEL,NSN,2.532,2.715,2.863,1.831
2024-09-20,NPL,TKI,2.5,2.68,2.836,1.798
2024-09-20,NPR,HKB,2.502,2.684,2.833,1.808
2024-09-20,OAM,OTA,2.52,2.683,2.848,1.87
2024-09-20,OHK,MWT,2.553,2.737,2.917,1.87
2024-09-20,PAR,WGN,2.47,2.627,2.792,1.787
2024-09-20,PIC,MBH,2.578,2.764,2.926,1.871
2024-09-20,PMR,MWT,2.448,2.612,2.788,1.755
2024-09-20,PRA,WGN,2.459,2.605,2.775,1.755
2024-09-20,PUK,AUK,2.454,2.61,2.796,1.745
2024-09-20,QNS,OTA,2.626,2.765,2.943,1.938
2024-09-20,RAN,CAN,2.477,2.632,2.812,1.782
2024-09-20,REN,MBH,2.604,2.779,2.96,1.903
2024-09-20,RFT,WTC,2.68,2.857,3.019,1.993
2024-09-20,RIC,TAS,2.552,2.695,2.867,1.851
2024-09-20,ROT,BOP,2.495,2.689,2.874,1.838
2024-09-20,STK,NSN,2.535,2.732,2.91,1.852
2024-09-20,STR,TKI,2.575,2.76,2.91,1.881
2024-09-20,TAK,TAS,2.636,2.786,2.973,1.952
2024-09-20,TAN,STL,2.606,2.796,2.964,1.914
2024-09-20,TEA,WKO,2.486,2.66,2.847,1.801
2024-09-20,TGA,BOP,2.451,2.644,2.832,1.78
2024-09-20,THA,WKO,2.51,2.676,2.85,1.81
2024-09-20,TIM,CAN,2.489,2.665,2.84,1.804
2024-09-20,TMR,MWT,2.544,2.733,2.891,1.849
2024-09-20,TOK,WKO,2.508,2.687,2.858,1.835
2024-09-20,TOL,GIS,2.726,2.886,3.036,2.052
2024-09-20,TPO,WKO,2.537,2.71,2.894,1.862
2024-09-20,TPU,BOP,2.506,2.69,2.878,1.835
2024-09-20,UHT,WGN,2.464,2.605,2.769,1.763
2024-09-20,WAI,HKB,2.591,2.764,2.912,1.884
2024-09-20,WAN,OTA,2.59,2.748,2.928,1.924
2024-09-20,WHA,MWT,2.475,2.659,2.829,1.798
2024-09-20,WHE,AUK,2.589,2.737,2.929,1.885
2024-09-20,WHG,NTL,2.508,2.706,2.891,1.829
2024-09-20,WHK,BOP,2.492,2.704,2.876,1.852
2024-09-20,WLG,WGN,2.431,2.568,2.75,1.744
2024-09-20,WPT,WTC,2.654,2.81,2.979,1.971
2024-09-27,AKC,AUK,2.377,2.54,2.732,1.692
2024-09-27,ALE,OTA,2.525,2.692,2.89,1.823
2024-09-27,AMK,AUK,2.362,2.532,2.705,1.67
2024-09-27,ANS,AUK,2.395,2.556,2.735,1.71
2024-09-27,ASH,CAN,2.48,2.662,2.799,1.783
2024-09-27,BLE,MBH,2.544,2.713,2.86,1.863
2024-09-27,BLU,STL,2.549,2.707,2.918,1.879
2024-09-27,CAM,WKO,2.475,2.663,2.817,1.782
2024-09-27,CHC,CAN,2.417,2.602,2.733,1.738
2024-09-27,CRO,OTA,2.53,2.675,2.861,1.809
2024-09-27,DAR,NTL,2.586,2.775,2.931,1.878
2024-09-27,DUN,OTA,2.439,2.611,2.804,1.746
2024-09-27,FLD,MWT,2.523,2.699,2.838,1.811
2024-09-27,GBI,AUK,2.79,2.972,3.108,2.103
2024-09-27,GOR,STL,2.528,2.696,2.889,1.858
2024-09-27,GRY,WTC,2.568,2.801,2.954,1.909
2024-09-27,GSB,GIS,2.578,2.743,2.91,1.898
2024-09-27,HAM,WKO,2.419,2.605,2.776,1.727
2024-09-27,HAW,TKI,2.547,2.743,2.875,1.852
2024-09-27,HOK,WTC,2.621,2.805,2.968,1.919
2024-09-27,HST,HKB,2.502,2.629,2.837,1.806
2024-09-27,HVN,HKB,2.529,2.664,2.848,1.846
2024-09-27,INV,STL,2.485,2.65,2.853,1.82
2024-09-27,KAI,NTL,2.61,2.794,2.936,1.897
2024-09-27,KAI2,CAN,2.521,2.725,2.866,1.838
2024-09-27,KKE,NTL,2.571,2.776,2.906,1.85
2024-09-27,LHT,WGN,2.418,2.608,2.766,1.713
2024-09-27,LVN,MWT,2.504,2.682,2.811,1.788
2024-09-27,MAS,WGN,2.478,2.66,2.836,1.781
2024-09-27,MET,CAN,2.55,2.735,2.869,1.852
2024-09-27,MOT,TAS,2.561,2.74,2.929,1.839
2024-09-27,NEL,NSN,2.488,2.688,2.863,1.836
2024-09-27,NPL,TKI,2.472,2.669,2.804,1.778
2024-09-27,NPR,HKB,2.493,2.629,2.828,1.785
2024-09-27,OAM,OTA,2.491,2.674,2.865,1.794
2024-09-27,OHK,MWT,2.583,2.755,2.892,1.856
2024-09-27,PAR,WGN,2.457,2.625,2.797,1.749
2024-09-27,PIC,MBH,2.573,2.732,2.897,1.868
2024-09-27,PMR,MWT,2.464,2.619,2.765,1.748
2024-09-27,PRA,WGN,2.434,2.606,2.775,1.724
2024-09-27,PUK,AUK,2.424,2.585,2.772,1.72
2024-09-27,QNS,OTA,2.583,2.753,2.963,1.894
2024-09-27,RAN,CAN,2.461,2.642,2.786,1.755
2024-09-27,REN,MBH,2.575,2.752,2.909,1.899
2024-09-27,RFT,WTC,2.666,2.863,3.039,1.991
2024-09-27,RIC,TAS,2.52,2.7,2.868,1.825
2024-09-27,ROT,BOP,2.516,2.654,2.838,1.786
2024-09-27,STK,NSN,2.517,2.699,2.859,1.841
2024-09-27,STR,TKI,2.557,2.749,2.888,1.842
2024-09-27,TAK,TAS,2.607,2.8,2.975,1.92
2024-09-27,TAN,STL,2.606,2.774,2.964,1.935
2024-09-27,TEA,WKO,2.483,2.647,2.82,1.785
2024-09-27,TGA,BOP,2.444,2.587,2.787,1.734
2024-09-27,THA,WKO,2.51,2.658,2.853,1.8
2024-09-27,TIM,CAN,2.489,2.672,2.82,1.789
2024-09-27,TMR,MWT,2.554,2.725,2.886,1.851
2024-09-27,TOK,WKO,2.5,2.679,2.841,1.82
2024-09-27,TOL,GIS,2.694,2.862,3.029,2.018
2024-09-27,TPO,WKO,2.538,2.701,2.886,1.833
2024-09-27,TPU,BOP,2.513,2.692,2.85,1.81
2024-09-27,UHT,WGN,2.427,2.615,2.769,1.728
2024-09-27,WAI,HKB,2.601,2.738,2.912,1.891
2024-09-27,WAN,OTA,2.576,2.725,2.933,1.874
2024-09-27,WHA,MWT,2.483,2.661,2.805,1.768
2024-09-27,WHE,AUK,2.557,2.727,2.896,1.874
2024-09-27,WHG,NTL,2.492,2.679,2.831,1.791
2024-09-27,WHK,BOP,2.53,2.672,2.86,1.816
2024-09-27,WLG,WGN,2.405,2.599,2.771,1.711
2024-09-27,WPT,WTC,2.637,2.87,2.975,1.966
2024-10-04,AKC,AUK,2.393,2.58,2.704,1.665
2024-10-04,ALE,OTA,2.55,2.689,2.88,1.803
2024-10-04,AMK,AUK,2.374,2.559,2.719,1.652
2024-10-04,ANS,AUK,2.398,2.597,2.725,1.655
2024-10-04,ASH,CAN,2.478,2.674,2.801,1.743
2024-10-04,BLE,MBH,2.522,2.677,2.848,1.813
2024-10-04,BLU,STL,2.516,2.702,2.899,1.83
2024-10-04,CAM,WKO,2.476,2.649,2.812,1.757
2024-10-04,CHC,CAN,2.427,2.612,2.748,1.69
2024-10-04,CRO,OTA,2.543,2.686,2.867,1.78
2024-10-04,DAR,NTL,2.614,2.751,2.914,1.873
2024-10-04,DUN,OTA,2.463,2.616,2.803,1.725
2024-10-04,FLD,MWT,2.495,2.652,2.814,1.76
2024-10-04,GBI,AUK,2.794,2.982,3.141,2.08
2024-10-04,GOR,STL,2.505,2.67,2.861,1.784
2024-10-04,GRY,WTC,2.577,2.776,2.917,1.855
2024-10-04,GSB,GIS,2.595,2.74,2.926,1.849
2024-10-04,HAM,WKO,2.409,2.61,2.76,1.701
2024-10-04,HAW,TKI,2.532,2.702,2.915,1.81
2024-10-04,HOK,WTC,2.603,2.798,2.975,1.906
2024-10-04,HST,HKB,2.491,2.675,2.853,1.769
2024-10-04,HVN,HKB,2.514,2.69,2.858,1.8
2024-10-04,INV,STL,2.46,2.654,2.833,1.759
2024-10-04,KAI,NTL,2.607,2.771,2.944,1.875
2024-10-04,KAI2,CAN,2.552,2.726,2.855,1.791
2024-10-04,KKE,NTL,2.584,2.725,2.921,1.861
2024-10-04,LHT,WGN,2.399,2.606,2.766,1.676
2024-10-04,LVN,MWT,2.49,2.627,2.853,1.766
2024-10-04,MAS,WGN,2.471,2.677,2.851,1.733
2024-10-04,MET,CAN,2.539,2.754,2.884,1.807
2024-10-04,MOT,TAS,2.539,2.74,2.898,1.854
2024-10-04,NEL,NSN,2.491,2.697,2.857,1.821
2024-10-04,NPL,TKI,2.45,2.65,2.832,1.729
2024-10-04,NPR,HKB,2.483,2.657,2.836,1.771
2024-10-04,OAM,OTA,2.523,2.67,2.868,1.774
2024-10-04,OHK,MWT,2.573,2.736,2.908,1.856
2024-10-04,PAR,WGN,2.426,2.634,2.815,1.697
2024-10-04,PIC,MBH,2.558,2.734,2.863,1.846
2024-10-04,PMR,MWT,2.436,2.603,2.778,1.713
2024-10-04,PRA,WGN,2.416,2.617,2.791,1.689
2024-10-04,PUK,AUK,2.421,2.62,2.765,1.708
2024-10-04,QNS,OTA,2.602,2.738,2.942,1.881
2024-10-04,RAN,CAN,2.478,2.653,2.768,1.721
2024-10-04,REN,MBH,2.574,2.739,2.911,1.859
2024-10-04,RFT,WTC,2.664,2.853,3.022,1.938
2024-10-04,RIC,TAS,2.512,2.714,2.862,1.832
2024-10-04,ROT,BOP,2.492,2.688,2.841,1.756
2024-10-04,STK,NSN,2.51,2.707,2.867,1.813
2024-10-04,STR,TKI,2.56,2.733,2.914,1.821
2024-10-04,TAK,TAS,2.635,2.835,2.956,1.891
2024-10-04,TAN,STL,2.594,2.761,2.939,1.884
2024-10-04,TEA,WKO,2.472,2.689,2.842,1.76
2024-10-04,TGA,BOP,2.431,2.646,2.78,1.706
2024-10-04,THA,WKO,2.488,2.684,2.844,1.767
2024-10-04,TIM,CAN,2.477,2.673,2.811,1.757
2024-10-04,TMR,MWT,2.541,2.697,2.894,1.809
2024-10-04,TOK,WKO,2.502,2.699,2.832,1.787
2024-10-04,TOL,GIS,2.679,2.869,3.049,1.967
2024-10-04,TPO,WKO,2.541,2.736,2.883,1.82
2024-10-04,TPU,BOP,2.496,2.69,2.855,1.772
2024-10-04,UHT,WGN,2.421,2.605,2.797,1.674
2024-10-04,WAI,HKB,2.541,2.746,2.943,1.848
2024-10-04,WAN,OTA,2.592,2.752,2.932,1.843
2024-10-04,WHA,MWT,2.469,2.626,2.823,1.747
2024-10-04,WHE,AUK,2.583,2.748,2.89,1.825
2024-10-04,WHG,NTL,2.504,2.646,2.803,1.773
2024-10-04,WHK,BOP,2.509,2.72,2.866,1.782
2024-10-04,WLG,WGN,2.393,2.617,2.782,1.665
2024-10-04,WPT,WTC,2.619,2.813,2.979,1.908
2024-10-11,AKC,AUK,2.406,2.561,2.728,1.707
2024-10-11,ALE,OTA,2.559,2.702,2.916,1.834
2024-10-11,AMK,AUK,2.372,2.545,2.741,1.699
2024-10-11,ANS,AUK,2.424,2.569,2.747,1.698
2024-10-11,ASH,CAN,2.498,2.689,2.836,1.793
2024-10-11,BLE,MBH,2.572,2.719,2.883,1.847
2024-10-11,BLU,STL,2.598,2.726,2.934,1.87
2024-10-11,CAM,WKO,2.472,2.662,2.855,1.765
2024-10-11,CHC,CAN,2.456,2.644,2.789,1.763
2024-10-11,CRO,OTA,2.536,2.676,2.896,1.822
2024-10-11,DAR,NTL,2.621,2.776,2.927,1.904
2024-10-11,DUN,OTA,2.471,2.639,2.832,1.757
2024-10-11,FLD,MWT,2.498,2.678,2.861,1.797
2024-10-11,GBI,AUK,2.816,2.973,3.149,2.1
2024-10-11,GOR,STL,2.522,2.703,2.884,1.822
2024-10-11,GRY,WTC,2.61,2.789,2.929,1.913
2024-10-11,GSB,GIS,2.585,2.754,2.936,1.876
2024-10-11,HAM,WKO,2.437,2.636,2.809,1.719
2024-10-11,HAW,TKI,2.598,2.733,2.904,1.878
2024-10-11,HOK,WTC,2.65,2.826,2.967,1.941
2024-10-11,HST,HKB,2.506,2.668,2.866,1.798
2024-10-11,HVN,HKB,2.518,2.681,2.876,1.815
2024-10-11,INV,STL,2.497,2.68,2.848,1.789
2024-10-11,KAI,NTL,2.618,2.783,2.997,1.916
2024-10-11,KAI2,CAN,2.562,2.747,2.896,1.86
2024-10-11,KKE,NTL,2.591,2.758,2.948,1.899
2024-10-11,LHT,WGN,2.408,2.612,2.823,1.716
2024-10-11,LVN,MWT,2.475,2.693,2.852,1.79
2024-10-11,MAS,WGN,2.493,2.685,2.868,1.798
2024-10-11,MET,CAN,2.575,2.768,2.902,1.868
2024-10-11,MOT,TAS,2.597,2.766,2.938,1.879
2024-10-11,NEL,NSN,2.547,2.719,2.881,1.828
2024-10-11,NPL,TKI,2.512,2.677,2.82,1.816
2024-10-11,NPR,HKB,2.502,2.661,2.84,1.784
2024-10-11,OAM,OTA,2.526,2.689,2.883,1.826
2024-10-11,OHK,MWT,2.542,2.752,2.937,1.871
2024-10-11,PAR,WGN,2.446,2.644,2.841,1.764
2024-10-11,PIC,MBH,2.618,2.762,2.928,1.862
2024-10-11,PMR,MWT,2.427,2.642,2.791,1.76
2024-10-11,PRA,WGN,2.438,2.617,2.812,1.748
2024-10-11,PUK,AUK,2.426,2.605,2.78,1.725
2024-10-11,QNS,OTA,2.624,2.776,2.979,1.921
2024-10-11,RAN,CAN,2.483,2.662,2.812,1.793
2024-10-11,REN,MBH,2.632,2.78,2.917,1.88
2024-10-11,RFT,WTC,2.707,2.859,3.027,1.989
2024-10-11,RIC,TAS,2.55,2.734,2.897,1.845
2024-10-11,ROT,BOP,2.515,2.696,2.854,1.824
2024-10-11,STK,NSN,2.557,2.738,2.882,1.833
2024-10-11,STR,TKI,2.575,2.745,2.923,1.88
2024-10-11,TAK,TAS,2.655,2.831,2.983,1.93
2024-10-11,TAN,STL,2.633,2.766,2.977,1.904
2024-10-11,TEA,WKO,2.495,2.674,2.863,1.79
2024-10-11,TGA,BOP,2.464,2.628,2.81,1.783
2024-10-11,THA,WKO,2.513,2.689,2.887,1.805
2024-10-11,TIM,CAN,2.509,2.691,2.837,1.799
2024-10-11,TMR,MWT,2.515,2.764,2.919,1.851
2024-10-11,TOK,WKO,2.502,2.698,2.882,1.802
2024-10-11,TOL,GIS,2.734,2.883,3.046,1.989
2024-10-11,TPO,WKO,2.539,2.735,2.919,1.845
2024-10-11,TPU,BOP,2.534,2.69,2.859,1.838
2024-10-11,UHT,WGN,2.451,2.636,2.801,1.76
2024-10-11,WAI,HKB,2.592,2.746,2.942,1.881
2024-10-11,WAN,OTA,2.589,2.747,2.963,1.9
2024-10-11,WHA,MWT,2.457,2.665,2.844,1.78
2024-10-11,WHE,AUK,2.577,2.738,2.932,1.863
2024-10-11,WHG,NTL,2.523,2.673,2.845,1.81
2024-10-11,WHK,BOP,2.549,2.726,2.876,1.849
2024-10-11,WLG,WGN,2.403,2.615,2.802,1.732
2024-10-11,WPT,WTC,2.648,2.85,2.987,1.958
2024-10-18,AKC,AUK,2.423,2.602,2.779,1.74
2024-10-18,ALE,OTA,2.589,2.736,2.929,1.866
2024-10-18,AMK,AUK,2.403,2.605,2.774,1.723
2024-10-18,ANS,AUK,2.442,2.619,2.777,1.739
2024-10-18,ASH,CAN,2.524,2.704,2.884,1.831
2024-10-18,BLE,MBH,2.58,2.746,2.937,1.869
2024-10-18,BLU,STL,2.61,2.79,2.961,1.879
2024-10-18,CAM,WKO,2.52,2.68,2.889,1.82
2024-10-18,CHC,CAN,2.471,2.671,2.821,1.793
2024-10-18,CRO,OTA,2.58,2.728,2.914,1.846
2024-10-18,DAR,NTL,2.617,2.831,2.98,1.921
2024-10-18,DUN,OTA,2.493,2.662,2.845,1.8
2024-10-18,FLD,MWT,2.571,2.703,2.886,1.828
2024-10-18,GBI,AUK,2.826,3.018,3.173,2.161
2024-10-18,GOR,STL,2.568,2.755,2.926,1.866
2024-10-18,GRY,WTC,2.643,2.84,2.977,1.941
2024-10-18,GSB,GIS,2.584,2.801,3.016,1.908
2024-10-18,HAM,WKO,2.488,2.657,2.822,1.77
2024-10-18,HAW,TKI,2.601,2.781,2.951,1.883
2024-10-18,HOK,WTC,2.666,2.862,3.025,1.978
2024-10-18,HST,HKB,2.55,2.74,2.884,1.835
2024-10-18,HVN,HKB,2.581,2.756,2.907,1.85
2024-10-18,INV,STL,2.522,2.725,2.871,1.83
2024-10-18,KAI,NTL,2.669,2.855,2.995,1.951
2024-10-18,KAI2,CAN,2.585,2.774,2.928,1.897
2024-10-18,KKE,NTL,2.631,2.808,2.961,1.897
2024-10-18,LHT,WGN,2.495,2.638,2.818,1.786
2024-10-18,LVN,MWT,2.543,2.702,2.873,1.811
2024-10-18,MAS,WGN,2.555,2.736,2.897,1.856
2024-10-18,MET,CAN,2.612,2.799,2.964,1.915
2024-10-18,MOT,TAS,2.614,2.794,2.961,1.908
2024-10-18,NEL,NSN,2.55,2.752,2.894,1.86
2024-10-18,NPL,TKI,2.547,2.678,2.879,1.814
2024-10-18,NPR,HKB,2.536,2.727,2.886,1.828
2024-10-18,OAM,OTA,2.546,2.694,2.918,1.838
2024-10-18,OHK,MWT,2.643,2.78,2.956,1.918
2024-10-18,PAR,WGN,2.502,2.685,2.853,1.8
2024-10-18,PIC,MBH,2.599,2.785,2.949,1.911
2024-10-18,PMR,MWT,2.502,2.656,2.82,1.753
2024-10-18,PRA,WGN,2.483,2.66,2.834,1.784
2024-10-18,PUK,AUK,2.453,2.658,2.813,1.786
2024-10-18,QNS,OTA,2.636,2.799,3.021,1.939
2024-10-18,RAN,CAN,2.491,2.695,2.869,1.826
2024-10-18,REN,MBH,2.614,2.79,2.994,1.927
2024-10-18,RFT,WTC,2.713,2.926,3.068,2.02
2024-10-18,RIC,TAS,2.602,2.756,2.931,1.869
2024-10-18,ROT,BOP,2.574,2.709,2.887,1.817
2024-10-18,STK,NSN,2.551,2.764,2.918,1.848
2024-10-18,STR,TKI,2.604,2.758,2.949,1.903
2024-10-18,TAK,TAS,2.679,2.868,3.037,1.972
2024-10-18,TAN,STL,2.659,2.843,3.012,1.937
2024-10-18,TEA,WKO,2.544,2.7,2.885,1.809
2024-10-18,TGA,BOP,2.494,2.68,2.832,1.784
2024-10-18,THA,WKO,2.558,2.707,2.9,1.842
2024-10-18,TIM,CAN,2.539,2.694,2.886,1.833
2024-10-18,TMR,MWT,2.618,2.747,2.945,1.879
2024-10-18,TOK,WKO,2.561,2.738,2.924,1.842
2024-10-18,TOL,GIS,2.702,2.902,3.134,2.033
2024-10-18,TPO,WKO,2.588,2.75,2.942,1.855
2024-10-18,TPU,BOP,2.564,2.712,2.908,1.839
2024-10-18,UHT,WGN,2.49,2.652,2.837,1.792
2024-10-18,WAI,HKB,2.619,2.817,2.992,1.923
2024-10-18,WAN,OTA,2.626,2.792,2.969,1.936
2024-10-18,WHA,MWT,2.545,2.684,2.868,1.836
2024-10-18,WHE,AUK,2.596,2.769,2.949,1.92
2024-10-18,WHG,NTL,2.521,2.729,2.88,1.823
2024-10-18,WHK,BOP,2.583,2.733,2.903,1.851
2024-10-18,WLG,WGN,2.459,2.641,2.821,1.773
2024-10-18,WPT,WTC,2.691,2.88,3.047,1.988
2024-10-25,AKC,AUK,2.422,2.629,2.783,1.741
2024-10-25,ALE,OTA,2.595,2.74,2.919,1.872
2024-10-25,AMK,AUK,2.436,2.622,2.775,1.698
2024-10-25,ANS,AUK,2.454,2.647,2.796,1.752
2024-10-25,ASH,CAN,2.541,2.726,2.877,1.813
2024-10-25,BLE,MBH,2.596,2.778,2.939,1.874
2024-10-25,BLU,STL,2.598,2.786,2.961,1.913
2024-10-25,CAM,WKO,2.536,2.734,2.89,1.827
2024-10-25,CHC,CAN,2.502,2.673,2.845,1.77
2024-10-25,CRO,OTA,2.579,2.733,2.905,1.854
2024-10-25,DAR,NTL,2.638,2.806,2.975,1.938
2024-10-25,DUN,OTA,2.51,2.656,2.839,1.799
2024-10-25,FLD,MWT,2.566,2.708,2.9,1.842
2024-10-25,GBI,AUK,2.858,3.023,3.208,2.135
2024-10-25,GOR,STL,2.562,2.767,2.947,1.879
2024-10-25,GRY,WTC,2.655,2.798,2.985,1.935
2024-10-25,GSB,GIS,2.634,2.839,2.988,1.913
2024-10-25,HAM,WKO,2.473,2.685,2.833,1.791
2024-10-25,HAW,TKI,2.634,2.773,2.95,1.881
2024-10-25,HOK,WTC,2.679,2.821,3.001,1.98
2024-10-25,HST,HKB,2.551,2.731,2.9,1.847
2024-10-25,HVN,HKB,2.57,2.724,2.915,1.86
2024-10-25,INV,STL,2.518,2.728,2.891,1.86
2024-10-25,KAI,NTL,2.66,2.823,2.987,1.94
2024-10-25,KAI2,CAN,2.596,2.771,2.944,1.887
2024-10-25,KKE,NTL,2.638,2.802,2.976,1.912
2024-10-25,LHT,WGN,2.475,2.657,2.822,1.767
2024-10-25,LVN,MWT,2.562,2.691,2.917,1.823
2024-10-25,MAS,WGN,2.548,2.744,2.889,1.845
2024-10-25,MET,CAN,2.614,2.798,2.951,1.903
2024-10-25,MOT,TAS,2.662,2.804,2.964,1.916
2024-10-25,NEL,NSN,2.567,2.754,2.914,1.86
2024-10-25,NPL,TKI,2.559,2.696,2.886,1.838
2024-10-25,NPR,HKB,2.525,2.718,2.87,1.855
2024-10-25,OAM,OTA,2.561,2.736,2.901,1.839
2024-10-25,OHK,MWT,2.657,2.785,2.957,1.912
2024-10-25,PAR,WGN,2.509,2.697,2.85,1.783
2024-10-25,PIC,MBH,2.613,2.8,2.972,1.921
2024-10-25,PMR,MWT,2.525,2.644,2.856,1.783
2024-10-25,PRA,WGN,2.493,2.669,2.819,1.774
2024-10-25,PUK,AUK,2.482,2.66,2.818,1.772
2024-10-25,QNS,OTA,2.657,2.811,2.984,1.948
2024-10-25,RAN,CAN,2.533,2.725,2.887,1.797
2024-10-25,REN,MBH,2.645,2.818,2.983,1.932
2024-10-25,RFT,WTC,2.743,2.896,3.063,2.024
2024-10-25,RIC,TAS,2.624,2.779,2.926,1.889
2024-10-25,ROT,BOP,2.562,2.729,2.907,1.844
2024-10-25,STK,NSN,2.582,2.774,2.937,1.863
2024-10-25,STR,TKI,2.637,2.769,2.966,1.912
2024-10-25,TAK,TAS,2.701,2.881,3.028,1.977
2024-10-25,TAN,STL,2.659,2.858,3.032,1.975
2024-10-25,TEA,WKO,2.546,2.751,2.909,1.838
2024-10-25,TGA,BOP,2.53,2.684,2.854,1.795
2024-10-25,THA,WKO,2.535,2.768,2.895,1.842
2024-10-25,TIM,CAN,2.56,2.722,2.899,1.817
2024-10-25,TMR,MWT,2.615,2.763,2.948,1.874
